job_id,bucket,power,thermal,flow,expected_phase,plane,label
ds-job-059,63,340.86,206.3,10.82,printing,independent,legitimate
ds-job-059,64,341.15,211.55,11.57,printing,independent,legitimate
ds-job-059,65,308.96,206.97,10.21,printing,independent,legitimate
ds-job-059,66,342.62,206.3,12.65,printing,independent,legitimate
ds-job-059,67,360.54,209.27,11.42,printing,independent,legitimate
ds-job-059,68,339.75,208.19,11.87,printing,independent,legitimate
ds-job-059,69,357.68,211.28,10.11,printing,independent,legitimate
ds-job-059,70,340.64,207.51,14.39,printing,independent,legitimate
ds-job-059,71,371.6,205.29,11.5,printing,independent,legitimate
ds-job-059,72,367.76,212.07,11.1,printing,independent,legitimate
ds-job-059,73,357.74,208.67,11.95,printing,independent,legitimate
ds-job-059,74,358.2,208.24,11.9,printing,independent,legitimate
ds-job-059,75,348.06,203.08,11.34,printing,independent,legitimate
ds-job-059,76,359.93,209.09,10.99,printing,independent,legitimate
ds-job-059,77,363.27,205.76,12.38,printing,independent,legitimate
ds-job-059,78,367.75,208.98,12.12,printing,independent,legitimate
ds-job-059,79,366.81,207.84,11.27,printing,independent,legitimate
ds-job-059,80,377.22,207.93,14.15,printing,independent,legitimate
ds-job-059,81,361.31,211.01,10.14,printing,independent,legitimate
ds-job-059,82,354.28,214.46,9.82,printing,independent,legitimate
ds-job-059,83,368.14,208.87,12.34,printing,independent,legitimate
ds-job-059,84,350.8,211.45,11.93,printing,independent,legitimate
ds-job-059,85,327.66,207.22,12.18,printing,independent,legitimate
ds-job-059,86,343.66,210.68,11.16,printing,independent,legitimate
ds-job-059,87,352.59,210.74,9.54,printing,independent,legitimate
ds-job-059,88,341.17,209.85,13.53,printing,independent,legitimate
ds-job-059,89,353.88,210.7,9.35,printing,independent,legitimate
ds-job-059,90,354.43,211.57,11.71,printing,independent,legitimate
ds-job-059,91,353.98,205.52,11.5,printing,independent,legitimate
ds-job-059,92,64.35,170.45,0.0,cooling,independent,legitimate
ds-job-059,93,62.02,107.15,0.0,cooling,independent,legitimate
ds-job-059,94,66.48,99.93,0.0,cooling,independent,legitimate
ds-job-059,95,65.45,142.23,0.0,cooling,independent,legitimate
ds-job-059,96,52.87,164.34,0.0,cooling,independent,legitimate
ds-job-059,97,53.85,142.59,0.0,cooling,independent,legitimate
ds-job-059,98,55.38,155.27,0.0,cooling,independent,legitimate
ds-job-059,99,73.43,120.37,0.0,cooling,independent,legitimate
ds-job-059,100,71.11,123.0,0.0,cooling,independent,legitimate
ds-job-059,101,49.37,135.07,0.0,cooling,independent,legitimate
ds-job-060,0,52.33,22.16,0.0,idle,independent,sabotaged
ds-job-060,1,55.79,23.72,0.0,idle,independent,sabotaged
ds-job-060,2,50.51,25.2,0.0,idle,independent,sabotaged
ds-job-060,3,41.31,25.43,0.0,idle,independent,sabotaged
ds-job-060,4,47.3,20.56,0.0,idle,independent,sabotaged
ds-job-060,5,48.65,26.43,0.0,idle,independent,sabotaged
ds-job-060,6,48.07,26.25,0.0,idle,independent,sabotaged
ds-job-060,7,43.81,27.67,0.0,idle,independent,sabotaged
ds-job-060,8,217.34,137.75,0.0,heating,independent,sabotaged
ds-job-060,9,219.05,96.04,0.0,heating,independent,sabotaged
ds-job-060,10,206.92,75.25,0.0,heating,independent,sabotaged
ds-job-060,11,244.28,197.08,0.0,heating,independent,sabotaged
ds-job-060,12,234.33,87.38,0.0,heating,independent,sabotaged
ds-job-060,13,197.21,138.02,0.0,heating,independent,sabotaged
ds-job-060,14,188.93,109.16,0.0,heating,independent,sabotaged
ds-job-060,15,204.03,136.37,0.0,heating,independent,sabotaged
ds-job-060,16,194.21,166.66,0.0,heating,independent,sabotaged
ds-job-060,17,213.2,132.03,0.0,heating,independent,sabotaged
ds-job-060,18,192.86,118.45,0.0,heating,independent,sabotaged
ds-job-060,19,207.91,150.54,0.0,heating,independent,sabotaged
ds-job-060,20,237.63,156.41,0.0,heating,independent,sabotaged
ds-job-060,21,199.03,191.51,0.0,heating,independent,sabotaged
ds-job-060,22,186.57,82.43,0.0,heating,independent,sabotaged
ds-job-060,23,208.34,143.21,0.0,heating,independent,sabotaged
ds-job-060,24,195.27,30.0,0.0,heating,independent,sabotaged
ds-job-060,25,179.28,126.1,0.0,heating,independent,sabotaged
ds-job-060,26,174.7,144.03,0.0,heating,independent,sabotaged
ds-job-060,27,214.23,72.84,0.0,heating,independent,sabotaged
ds-job-060,28,215.18,77.91,0.0,heating,independent,sabotaged
ds-job-060,29,179.1,140.64,0.0,heating,independent,sabotaged
ds-job-060,30,173.91,86.84,0.0,heating,independent,sabotaged
ds-job-060,31,224.62,96.19,0.0,heating,independent,sabotaged
ds-job-060,32,164.49,107.31,0.0,heating,independent,sabotaged
ds-job-060,33,236.24,141.23,0.0,heating,independent,sabotaged
ds-job-060,34,367.88,203.27,9.27,printing,independent,sabotaged
ds-job-060,35,347.24,215.09,12.39,printing,independent,sabotaged
ds-job-060,36,368.84,214.83,11.84,printing,independent,sabotaged
ds-job-060,37,356.82,213.59,10.76,printing,independent,sabotaged
ds-job-060,38,346.43,209.85,10.56,printing,independent,sabotaged
ds-job-060,39,347.78,205.89,10.78,printing,independent,sabotaged
ds-job-060,40,369.42,210.04,13.28,printing,independent,sabotaged
ds-job-060,41,376.91,207.2,11.66,printing,independent,sabotaged
ds-job-060,42,361.13,201.67,12.63,printing,independent,sabotaged
ds-job-060,43,357.3,207.89,10.94,printing,independent,sabotaged
ds-job-060,44,366.4,208.85,11.5,printing,independent,sabotaged
ds-job-060,45,332.85,210.06,11.11,printing,independent,sabotaged
ds-job-060,46,336.72,210.44,11.37,printing,independent,sabotaged
ds-job-060,47,362.14,207.9,11.63,printing,independent,sabotaged
ds-job-060,48,349.02,206.19,12.69,printing,independent,sabotaged
ds-job-060,49,346.47,209.36,11.24,printing,independent,sabotaged
ds-job-060,50,355.75,204.55,14.03,printing,independent,sabotaged
ds-job-060,51,381.83,207.63,12.94,printing,independent,sabotaged
ds-job-060,52,359.26,212.6,11.71,printing,independent,sabotaged
ds-job-060,53,364.72,214.67,12.48,printing,independent,sabotaged
ds-job-060,54,341.86,207.62,12.28,printing,independent,sabotaged
ds-job-060,55,356.94,211.06,13.33,printing,independent,sabotaged
ds-job-060,56,360.75,208.94,10.95,printing,independent,sabotaged
ds-job-060,57,360.81,204.37,11.71,printing,independent,sabotaged
ds-job-060,58,371.82,204.78,11.77,printing,independent,sabotaged
ds-job-060,59,328.96,211.79,8.77,printing,independent,sabotaged
ds-job-060,60,371.22,209.09,11.36,printing,independent,sabotaged
ds-job-060,61,333.03,209.82,11.34,printing,independent,sabotaged
ds-job-060,62,359.42,208.54,12.52,printing,independent,sabotaged
ds-job-060,63,363.34,208.36,11.68,printing,independent,sabotaged
ds-job-060,64,328.05,207.15,11.08,printing,independent,sabotaged
ds-job-060,65,377.23,210.64,11.1,printing,independent,sabotaged
ds-job-060,66,335.65,208.74,11.7,printing,independent,sabotaged
ds-job-060,67,387.7,209.81,11.42,printing,independent,sabotaged
ds-job-060,68,361.27,208.58,13.3,printing,independent,sabotaged
ds-job-060,69,349.64,207.38,12.48,printing,independent,sabotaged
ds-job-060,70,328.28,214.15,10.73,printing,independent,sabotaged
ds-job-060,71,348.35,210.64,10.62,printing,independent,sabotaged
ds-job-060,72,354.08,210.81,12.91,printing,independent,sabotaged
ds-job-060,73,360.68,210.75,9.74,printing,independent,sabotaged
ds-job-060,74,351.39,206.69,9.38,printing,independent,sabotaged
ds-job-060,75,312.9,209.92,11.04,printing,independent,sabotaged
ds-job-060,76,347.85,212.48,10.62,printing,independent,sabotaged
ds-job-060,77,370.67,209.81,11.13,printing,independent,sabotaged
ds-job-060,78,356.95,208.53,12.23,printing,independent,sabotaged
ds-job-060,79,343.5,205.35,11.2,printing,independent,sabotaged
ds-job-060,80,362.75,209.34,9.76,printing,independent,sabotaged
ds-job-060,81,353.71,210.0,10.84,printing,independent,sabotaged
ds-job-060,82,323.05,210.82,12.47,printing,independent,sabotaged
ds-job-060,83,336.07,210.22,11.64,printing,independent,sabotaged
ds-job-060,84,333.05,208.39,9.72,printing,independent,sabotaged
ds-job-060,85,347.21,210.57,12.64,printing,independent,sabotaged
ds-job-060,86,349.74,208.87,11.45,printing,independent,sabotaged
ds-job-060,87,363.52,209.31,12.53,printing,independent,sabotaged
ds-job-060,88,315.04,207.01,11.1,printing,independent,sabotaged
ds-job-060,89,358.72,211.2,10.72,printing,independent,sabotaged
ds-job-060,90,352.81,210.23,8.43,printing,independent,sabotaged
ds-job-060,91,344.7,209.27,11.38,printing,independent,sabotaged
ds-job-060,92,332.24,206.89,10.39,printing,independent,sabotaged
ds-job-060,93,348.29,208.0,11.83,printing,independent,sabotaged
ds-job-060,94,346.4,215.81,13.06,printing,independent,sabotaged
ds-job-060,95,355.73,207.5,12.15,printing,independent,sabotaged
ds-job-060,96,371.93,205.28,10.89,printing,independent,sabotaged
ds-job-060,97,290.0,206.05,0.0,printing,independent,sabotaged
ds-job-060,98,290.0,204.83,0.0,printing,independent,sabotaged
ds-job-060,99,290.0,204.17,0.0,printing,independent,sabotaged
ds-job-060,100,332.4,205.85,12.18,printing,independent,sabotaged
ds-job-060,101,332.5,209.53,12.51,printing,independent,sabotaged
ds-job-060,102,357.76,210.95,10.88,printing,independent,sabotaged
ds-job-060,103,375.48,209.58,9.18,printing,independent,sabotaged
ds-job-060,104,320.93,210.0,10.72,printing,independent,sabotaged
ds-job-060,105,372.41,211.21,9.65,printing,independent,sabotaged
ds-job-060,106,363.83,205.33,11.54,printing,independent,sabotaged
ds-job-060,107,358.3,206.2,13.12,printing,independent,sabotaged
ds-job-060,108,357.57,208.31,9.83,printing,independent,sabotaged
ds-job-060,109,338.2,210.65,8.45,printing,independent,sabotaged
ds-job-060,110,323.26,209.74,9.92,printing,independent,sabotaged
ds-job-060,111,351.81,212.15,10.41,printing,independent,sabotaged
ds-job-060,112,357.94,210.96,11.0,printing,independent,sabotaged
ds-job-060,113,370.04,209.8,12.02,printing,independent,sabotaged
ds-job-060,114,339.43,208.8,12.87,printing,independent,sabotaged
ds-job-060,115,353.77,207.88,12.02,printing,independent,sabotaged
ds-job-060,116,370.96,206.01,11.21,printing,independent,sabotaged
ds-job-060,117,353.78,205.99,12.56,printing,independent,sabotaged
ds-job-060,118,358.02,208.4,11.33,printing,independent,sabotaged
ds-job-060,119,384.2,210.26,9.21,printing,independent,sabotaged
ds-job-060,120,361.44,205.2,11.06,printing,independent,sabotaged
ds-job-060,121,348.39,211.4,11.07,printing,independent,sabotaged
ds-job-060,122,360.85,211.59,9.63,printing,independent,sabotaged
ds-job-060,123,367.67,210.99,10.87,printing,independent,sabotaged
ds-job-060,124,348.69,213.89,10.69,printing,independent,sabotaged
ds-job-060,125,345.09,210.16,12.56,printing,independent,sabotaged
ds-job-060,126,366.44,209.35,10.54,printing,independent,sabotaged
ds-job-060,127,365.12,209.79,9.86,printing,independent,sabotaged
ds-job-060,128,348.42,212.6,12.31,printing,independent,sabotaged
ds-job-060,129,361.56,205.97,9.5,printing,independent,sabotaged
ds-job-060,130,329.39,206.85,9.81,printing,independent,sabotaged
ds-job-060,131,328.98,209.32,12.64,printing,independent,sabotaged
ds-job-060,132,368.28,209.77,10.53,printing,independent,sabotaged
ds-job-060,133,355.93,212.53,11.93,printing,independent,sabotaged
ds-job-060,134,385.38,213.38,11.75,printing,independent,sabotaged
ds-job-060,135,346.19,206.85,11.84,printing,independent,sabotaged
ds-job-060,136,350.31,211.72,10.78,printing,independent,sabotaged
ds-job-060,137,361.14,208.96,10.43,printing,independent,sabotaged
ds-job-060,138,319.09,210.07,11.88,printing,independent,sabotaged
ds-job-060,139,336.66,211.62,12.97,printing,independent,sabotaged
ds-job-060,140,347.77,208.79,11.83,printing,independent,sabotaged
ds-job-060,141,352.73,207.04,11.1,printing,independent,sabotaged
ds-job-060,142,348.59,212.69,14.0,printing,independent,sabotaged
ds-job-060,143,373.82,204.64,10.72,printing,independent,sabotaged
ds-job-060,144,366.58,207.33,13.66,printing,independent,sabotaged
ds-job-060,145,364.14,205.22,11.18,printing,independent,sabotaged
ds-job-060,146,364.81,212.13,12.39,printing,independent,sabotaged
ds-job-060,147,353.79,214.14,9.75,printing,independent,sabotaged
ds-job-060,148,321.74,207.36,11.34,printing,independent,sabotaged
ds-job-060,149,328.2,209.37,10.48,printing,independent,sabotaged
ds-job-060,150,364.77,206.18,11.4,printing,independent,sabotaged
ds-job-060,151,368.37,211.46,10.84,printing,independent,sabotaged
ds-job-060,152,368.79,204.71,10.15,printing,independent,sabotaged
ds-job-060,153,334.65,208.54,11.39,printing,independent,sabotaged
ds-job-060,154,350.37,211.04,12.55,printing,independent,sabotaged
ds-job-060,155,372.65,204.8,11.13,printing,independent,sabotaged
ds-job-060,156,350.85,208.46,10.17,printing,independent,sabotaged
ds-job-060,157,329.57,209.59,12.05,printing,independent,sabotaged
ds-job-060,158,319.19,202.77,10.42,printing,independent,sabotaged
ds-job-060,159,345.73,207.59,12.26,printing,independent,sabotaged
ds-job-060,160,62.36,96.96,0.0,cooling,independent,sabotaged
ds-job-060,161,62.94,101.65,0.0,cooling,independent,sabotaged
ds-job-060,162,71.21,88.99,0.0,cooling,independent,sabotaged
ds-job-060,163,71.51,89.87,0.0,cooling,independent,sabotaged
ds-job-060,164,68.67,114.63,0.0,cooling,independent,sabotaged
ds-job-060,165,64.58,114.83,0.0,cooling,independent,sabotaged
ds-job-060,166,64.56,130.22,0.0,cooling,independent,sabotaged
ds-job-060,167,67.12,126.11,0.0,cooling,independent,sabotaged
ds-job-060,168,68.93,118.76,0.0,cooling,independent,sabotaged
ds-job-060,169,65.84,139.9,0.0,cooling,independent,sabotaged
ds-job-060,170,77.64,92.03,0.0,cooling,independent,sabotaged
ds-job-060,171,68.77,152.5,0.0,cooling,independent,sabotaged
ds-job-060,172,76.74,96.56,0.0,cooling,independent,sabotaged
ds-job-060,173,68.33,165.49,0.0,cooling,independent,sabotaged
ds-job-060,174,64.52,173.69,0.0,cooling,independent,sabotaged
ds-job-060,175,71.99,93.28,0.0,cooling,independent,sabotaged
ds-job-060,176,68.31,98.31,0.0,cooling,independent,sabotaged
ds-job-061,0,47.48,25.52,0.0,idle,independent,legitimate
ds-job-061,1,55.6,27.38,0.0,idle,independent,legitimate
ds-job-061,2,52.54,25.71,0.0,idle,independent,legitimate
ds-job-061,3,51.32,24.81,0.0,idle,independent,legitimate
ds-job-061,4,48.26,26.24,0.0,idle,independent,legitimate
ds-job-061,5,51.21,23.69,0.0,idle,independent,legitimate
ds-job-061,6,48.02,25.88,0.0,idle,independent,legitimate
ds-job-061,7,219.0,105.05,0.0,heating,independent,legitimate
ds-job-061,8,217.77,116.71,0.0,heating,independent,legitimate
ds-job-061,9,197.4,126.97,0.0,heating,independent,legitimate
ds-job-061,10,179.27,105.28,0.0,heating,independent,legitimate
ds-job-061,11,212.66,171.44,0.0,heating,independent,legitimate
ds-job-061,12,167.62,121.16,0.0,heating,independent,legitimate
ds-job-061,13,196.09,81.17,0.0,heating,independent,legitimate
ds-job-061,14,194.14,112.92,0.0,heating,independent,legitimate
ds-job-061,15,200.94,159.05,0.0,heating,independent,legitimate
ds-job-061,16,224.48,113.88,0.0,heating,independent,legitimate
ds-job-061,17,224.15,165.72,0.0,heating,independent,legitimate
ds-job-061,18,198.54,78.68,0.0,heating,independent,legitimate
ds-job-061,19,209.85,171.76,0.0,heating,independent,legitimate
ds-job-061,20,209.75,129.64,0.0,heating,independent,legitimate
ds-job-061,21,179.73,90.78,0.0,heating,independent,legitimate
ds-job-061,22,192.39,135.92,0.0,heating,independent,legitimate
ds-job-061,23,202.82,93.88,0.0,heating,independent,legitimate
ds-job-061,24,182.37,111.97,0.0,heating,independent,legitimate
ds-job-061,25,205.74,81.1,0.0,heating,independent,legitimate
ds-job-061,26,225.22,134.8,0.0,heating,independent,legitimate
ds-job-061,27,183.48,81.3,0.0,heating,independent,legitimate
ds-job-061,28,360.92,212.69,11.81,printing,independent,legitimate
ds-job-061,29,323.63,207.57,10.23,printing,independent,legitimate
ds-job-061,30,355.68,210.05,11.54,printing,independent,legitimate
ds-job-061,31,344.1,204.76,11.01,printing,independent,legitimate
ds-job-061,32,353.35,213.07,9.98,printing,independent,legitimate
ds-job-061,33,342.92,207.72,12.91,printing,independent,legitimate
ds-job-061,34,342.98,202.12,12.15,printing,independent,legitimate
ds-job-061,35,379.94,213.46,13.23,printing,independent,legitimate
ds-job-061,36,378.49,205.88,12.53,printing,independent,legitimate
ds-job-061,37,371.99,212.18,11.74,printing,independent,legitimate
ds-job-061,38,340.36,209.35,11.46,printing,independent,legitimate
ds-job-061,39,346.68,203.27,11.94,printing,independent,legitimate
ds-job-061,40,377.07,205.66,13.91,printing,independent,legitimate
ds-job-061,41,382.6,208.8,13.2,printing,independent,legitimate
ds-job-061,42,351.1,209.03,12.39,printing,independent,legitimate
ds-job-061,43,335.65,205.46,12.73,printing,independent,legitimate
ds-job-061,44,361.17,215.09,11.73,printing,independent,legitimate
ds-job-061,45,342.2,204.39,11.43,printing,independent,legitimate
ds-job-061,46,367.65,210.5,11.68,printing,independent,legitimate
ds-job-061,47,351.86,214.09,12.12,printing,independent,legitimate
ds-job-061,48,367.93,208.76,11.73,printing,independent,legitimate
ds-job-061,49,343.05,204.88,12.13,printing,independent,legitimate
ds-job-061,50,338.54,205.87,11.55,printing,independent,legitimate
ds-job-061,51,360.6,206.25,12.48,printing,independent,legitimate
ds-job-061,52,345.83,205.54,12.13,printing,independent,legitimate
ds-job-061,53,319.36,210.35,11.02,printing,independent,legitimate
ds-job-061,54,348.35,208.41,12.41,printing,independent,legitimate
ds-job-061,55,345.23,210.99,10.24,printing,independent,legitimate
ds-job-061,56,362.33,207.85,9.75,printing,independent,legitimate
ds-job-061,57,356.59,208.05,12.01,printing,independent,legitimate
ds-job-061,58,344.98,203.33,11.53,printing,independent,legitimate
ds-job-061,59,348.8,206.43,12.91,printing,independent,legitimate
ds-job-061,60,341.45,213.67,10.92,printing,independent,legitimate
ds-job-061,61,333.63,205.08,10.8,printing,independent,legitimate
ds-job-061,62,361.22,210.9,13.05,printing,independent,legitimate
ds-job-061,63,345.47,213.3,11.11,printing,independent,legitimate
ds-job-061,64,348.31,213.72,11.98,printing,independent,legitimate
ds-job-061,65,331.07,209.68,11.74,printing,independent,legitimate
ds-job-061,66,356.46,208.67,11.29,printing,independent,legitimate
ds-job-061,67,356.11,213.47,11.07,printing,independent,legitimate
ds-job-061,68,371.52,208.07,10.4,printing,independent,legitimate
ds-job-061,69,361.77,210.89,11.22,printing,independent,legitimate
ds-job-061,70,383.67,211.85,11.54,printing,independent,legitimate
ds-job-061,71,346.23,206.99,9.96,printing,independent,legitimate
ds-job-061,72,342.24,206.26,10.72,printing,independent,legitimate
ds-job-061,73,335.32,208.89,11.42,printing,independent,legitimate
ds-job-061,74,351.54,207.93,12.83,printing,independent,legitimate
ds-job-061,75,353.04,204.03,12.8,printing,independent,legitimate
ds-job-061,76,328.04,207.73,10.65,printing,independent,legitimate
ds-job-061,77,369.29,209.45,10.59,printing,independent,legitimate
ds-job-061,78,355.22,204.68,13.52,printing,independent,legitimate
ds-job-061,79,348.84,214.15,10.68,printing,independent,legitimate
ds-job-061,80,331.44,212.39,11.3,printing,independent,legitimate
ds-job-061,81,366.69,211.88,13.8,printing,independent,legitimate
ds-job-061,82,380.96,207.63,10.31,printing,independent,legitimate
ds-job-061,83,370.77,210.06,10.92,printing,independent,legitimate
ds-job-061,84,331.5,208.98,12.13,printing,independent,legitimate
ds-job-061,85,340.72,205.25,11.3,printing,independent,legitimate
ds-job-061,86,340.99,205.47,9.52,printing,independent,legitimate
ds-job-061,87,363.2,207.96,11.74,printing,independent,legitimate
ds-job-061,88,313.76,213.25,11.63,printing,independent,legitimate
ds-job-061,89,313.99,212.35,11.52,printing,independent,legitimate
ds-job-061,90,336.78,204.56,10.72,printing,independent,legitimate
ds-job-061,91,358.6,209.77,12.93,printing,independent,legitimate
ds-job-061,92,356.19,211.93,12.53,printing,independent,legitimate
ds-job-061,93,368.73,210.03,10.41,printing,independent,legitimate
ds-job-061,94,348.51,207.7,12.85,printing,independent,legitimate
ds-job-061,95,321.24,207.47,11.46,printing,independent,legitimate
ds-job-061,96,366.91,212.65,11.51,printing,independent,legitimate
ds-job-061,97,363.32,209.9,11.49,printing,independent,legitimate
ds-job-061,98,376.63,205.05,11.1,printing,independent,legitimate
ds-job-061,99,390.66,209.25,13.59,printing,independent,legitimate
ds-job-061,100,382.47,212.6,9.0,printing,independent,legitimate
ds-job-061,101,366.04,206.25,9.91,printing,independent,legitimate
ds-job-061,102,374.71,209.79,12.46,printing,independent,legitimate
ds-job-061,103,355.0,207.18,11.87,printing,independent,legitimate
ds-job-061,104,355.87,205.3,11.93,printing,independent,legitimate
ds-job-061,105,346.09,208.93,11.27,printing,independent,legitimate
ds-job-061,106,350.75,213.17,10.95,printing,independent,legitimate
ds-job-061,107,360.26,211.6,10.81,printing,independent,legitimate
ds-job-061,108,358.35,204.84,13.12,printing,independent,legitimate
ds-job-061,109,355.19,208.68,11.19,printing,independent,legitimate
ds-job-061,110,346.96,206.77,11.77,printing,independent,legitimate
ds-job-061,111,351.53,209.84,10.77,printing,independent,legitimate
ds-job-061,112,372.67,212.09,12.15,printing,independent,legitimate
ds-job-061,113,348.74,208.17,11.29,printing,independent,legitimate
ds-job-061,114,350.59,211.31,11.96,printing,independent,legitimate
ds-job-061,115,353.32,210.73,9.34,printing,independent,legitimate
ds-job-061,116,336.99,204.62,9.04,printing,independent,legitimate
ds-job-061,117,333.75,212.12,12.36,printing,independent,legitimate
ds-job-061,118,358.15,212.18,11.11,printing,independent,legitimate
ds-job-061,119,341.15,207.97,12.0,printing,independent,legitimate
ds-job-061,120,350.37,208.8,10.89,printing,independent,legitimate
ds-job-061,121,325.95,204.04,10.66,printing,independent,legitimate
ds-job-061,122,359.31,211.32,10.82,printing,independent,legitimate
ds-job-061,123,359.5,211.4,12.4,printing,independent,legitimate
ds-job-061,124,343.5,205.8,12.17,printing,independent,legitimate
ds-job-061,125,374.39,212.4,11.91,printing,independent,legitimate
ds-job-061,126,359.81,208.64,11.43,printing,independent,legitimate
ds-job-061,127,372.73,204.99,9.87,printing,independent,legitimate
ds-job-061,128,348.53,210.91,11.44,printing,independent,legitimate
ds-job-061,129,347.81,212.72,13.57,printing,independent,legitimate
ds-job-061,130,353.1,205.98,12.12,printing,independent,legitimate
ds-job-061,131,65.73,75.94,0.0,cooling,independent,legitimate
ds-job-061,132,70.9,69.08,0.0,cooling,independent,legitimate
ds-job-061,133,56.57,72.39,0.0,cooling,independent,legitimate
ds-job-061,134,47.27,80.14,0.0,cooling,independent,legitimate
ds-job-061,135,54.23,105.5,0.0,cooling,independent,legitimate
ds-job-061,136,63.58,81.03,0.0,cooling,independent,legitimate
ds-job-061,137,69.33,116.77,0.0,cooling,independent,legitimate
ds-job-061,138,59.69,95.05,0.0,cooling,independent,legitimate
ds-job-061,139,69.74,126.28,0.0,cooling,independent,legitimate
ds-job-061,140,54.61,104.47,0.0,cooling,independent,legitimate
ds-job-061,141,64.39,112.49,0.0,cooling,independent,legitimate
ds-job-061,142,53.88,94.83,0.0,cooling,independent,legitimate
ds-job-061,143,70.37,101.02,0.0,cooling,independent,legitimate
ds-job-061,144,61.34,121.77,0.0,cooling,independent,legitimate
ds-job-062,0,48.91,25.61,0.0,idle,independent,legitimate
ds-job-062,1,48.1,24.45,0.0,idle,independent,legitimate
ds-job-062,2,53.16,23.89,0.0,idle,independent,legitimate
ds-job-062,3,46.77,26.09,0.0,idle,independent,legitimate
ds-job-062,4,48.01,26.64,0.0,idle,independent,legitimate
ds-job-062,5,214.2,144.48,0.0,heating,independent,legitimate
ds-job-062,6,203.25,83.71,0.0,heating,independent,legitimate
ds-job-062,7,194.68,101.82,0.0,heating,independent,legitimate
ds-job-062,8,224.08,146.22,0.0,heating,independent,legitimate
ds-job-062,9,204.86,117.49,0.0,heating,independent,legitimate
ds-job-062,10,204.44,171.59,0.0,heating,independent,legitimate
ds-job-062,11,209.83,134.65,0.0,heating,independent,legitimate
ds-job-062,12,220.88,135.54,0.0,heating,independent,legitimate
ds-job-062,13,175.07,119.44,0.0,heating,independent,legitimate
ds-job-062,14,194.83,123.14,0.0,heating,independent,legitimate
ds-job-062,15,216.75,122.1,0.0,heating,independent,legitimate
ds-job-062,16,190.25,115.89,0.0,heating,independent,legitimate
ds-job-062,17,187.93,104.87,0.0,heating,independent,legitimate
ds-job-062,18,203.49,138.36,0.0,heating,independent,legitimate
ds-job-062,19,222.03,170.39,0.0,heating,independent,legitimate
ds-job-062,20,195.36,97.09,0.0,heating,independent,legitimate
ds-job-062,21,333.96,210.45,12.85,printing,independent,legitimate
ds-job-062,22,351.25,206.23,12.87,printing,independent,legitimate
ds-job-062,23,347.12,213.48,11.57,printing,independent,legitimate
ds-job-062,24,355.84,208.41,13.46,printing,independent,legitimate
ds-job-062,25,376.55,209.96,13.47,printing,independent,legitimate
ds-job-062,26,359.77,205.27,9.85,printing,independent,legitimate
ds-job-062,27,348.83,208.44,11.29,printing,independent,legitimate
ds-job-062,28,347.11,208.92,12.7,printing,independent,legitimate
ds-job-062,29,366.51,209.08,11.64,printing,independent,legitimate
ds-job-062,30,359.46,212.04,12.62,printing,independent,legitimate
ds-job-062,31,322.24,209.15,11.75,printing,independent,legitimate
ds-job-062,32,368.27,205.65,11.2,printing,independent,legitimate
ds-job-062,33,381.22,203.12,11.32,printing,independent,legitimate
ds-job-062,34,353.75,210.29,12.67,printing,independent,legitimate
ds-job-062,35,323.22,208.57,11.04,printing,independent,legitimate
ds-job-062,36,336.87,207.11,11.07,printing,independent,legitimate
ds-job-062,37,312.28,211.23,12.37,printing,independent,legitimate
ds-job-062,38,373.02,205.32,9.21,printing,independent,legitimate
ds-job-062,39,347.18,210.49,11.66,printing,independent,legitimate
ds-job-062,40,354.95,214.28,12.44,printing,independent,legitimate
ds-job-062,41,369.69,207.95,10.7,printing,independent,legitimate
ds-job-062,42,359.62,207.51,11.86,printing,independent,legitimate
ds-job-062,43,348.27,212.28,12.31,printing,independent,legitimate
ds-job-062,44,329.62,207.64,12.42,printing,independent,legitimate
ds-job-062,45,356.99,214.3,11.75,printing,independent,legitimate
ds-job-062,46,347.13,206.75,11.62,printing,independent,legitimate
ds-job-062,47,341.41,209.03,11.24,printing,independent,legitimate
ds-job-062,48,332.95,213.33,12.53,printing,independent,legitimate
ds-job-062,49,332.98,209.87,11.14,printing,independent,legitimate
ds-job-062,50,346.58,205.12,12.72,printing,independent,legitimate
ds-job-062,51,346.26,209.14,10.73,printing,independent,legitimate
ds-job-062,52,348.24,208.51,11.17,printing,independent,legitimate
ds-job-062,53,333.92,207.93,12.25,printing,independent,legitimate
ds-job-062,54,370.93,208.65,10.76,printing,independent,legitimate
ds-job-062,55,353.91,205.25,11.6,printing,independent,legitimate
ds-job-062,56,344.41,208.89,10.85,printing,independent,legitimate
ds-job-062,57,355.15,207.31,8.86,printing,independent,legitimate
ds-job-062,58,351.38,211.71,9.02,printing,independent,legitimate
ds-job-062,59,317.11,208.97,10.6,printing,independent,legitimate
ds-job-062,60,333.68,208.28,13.13,printing,independent,legitimate
ds-job-062,61,347.78,209.1,9.64,printing,independent,legitimate
ds-job-062,62,340.26,208.84,11.39,printing,independent,legitimate
ds-job-062,63,351.85,207.34,10.23,printing,independent,legitimate
ds-job-062,64,351.08,207.88,12.86,printing,independent,legitimate
ds-job-062,65,347.36,210.29,9.67,printing,independent,legitimate
ds-job-062,66,335.28,209.77,10.85,printing,independent,legitimate
ds-job-062,67,368.54,211.72,8.38,printing,independent,legitimate
